"URI de la canción","Nombre de la canción","URI(s) del artista","Nombre(s) del artista","URI del álbum","Nombre del álbum","URI(s) del artista del álbum","Nombre(s) del artista del álbum","Fecha de lanzamiento del álbum","URL de la imagen del álbum","Número de disco","Número de la canción","Duración de la canción (ms)","URL de vista previa de la canción","Explícito","Popularidad","ISRC","Añadido por","Añadido en"
"spotify:track:2HBw4KXTiiiPA93i3lediE","Aces High","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:24kO281Ejj7HwIJKibKwpd","Skeletons in the Closet (Japan Edition)","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2009-01-01","https://i.scdn.co/image/ab67616d0000b273dc061bf8e4feb46604fad8cd","1","9","270280","https://p.scdn.co/mp3-preview/e26e50c8c7074c4b7b93087c1f7144bd7b885cc6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","18","FIUM70600080","spotify:user:75p2140e0alu9ardn51dih4ci","2024-09-27T03:03:55Z"
"spotify:track:25mSOE3LW1IREKGhSeRUVx","Ascendancy","spotify:artist:278ZYwGhdK6QTzE3MFePnP","Trivium","spotify:album:4tUJoHF6in0wA5cpioJkbV","Ascendancy","spotify:artist:278ZYwGhdK6QTzE3MFePnP","Trivium","2005","https://i.scdn.co/image/ab67616d0000b273224e4e09f27f73f57d08312f","1","5","265480","https://p.scdn.co/mp3-preview/9349e58d2832d45fd9b6d03d85c29f56fe281ec0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","NLA320480972","spotify:user:75p2140e0alu9ardn51dih4ci","2024-10-27T19:20:50Z"
"spotify:track:0rUNZQuYQvOz6A6zwyT6tM","This Is How I Disappear","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","spotify:album:0FZK97MXMm5mUQ8mtudjuK","The Black Parade","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb","My Chemical Romance","2006-10-20","https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1","1","3","239053","https://p.scdn.co/mp3-preview/70e93e2e4867772c97c9f2fa4c1327ebf3d49796?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USRE10602905","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:39:29Z"
"spotify:track:3cxRnCn3FPeZfxpLv4VFeE","Meet Me In Purgatory","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","spotify:album:16PEiWfVzjHWJ6i8nGtfLd","One Assassination Under God - Chapter 1","spotify:artist:2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","2024-11-22","https://i.scdn.co/image/ab67616d0000b273f4c3ebf75f9f93a3c14be63f","1","7","276556","https://p.scdn.co/mp3-preview/f96b4a9c6e6716aad9ace147c5f531dc4e7ecb3c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","DED832400289","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:39:41Z"
"spotify:track:1fLlRApgzxWweF1JTf8yM5","Given Up","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","spotify:album:2tlTBLz2w52rpGCLBGyGw6","Minutes to Midnight","spotify:artist:6XyY86QOPPrYVGvF9ch6wz","Linkin Park","2007-05-14","https://i.scdn.co/image/ab67616d0000b2736e996745f2c7b8036abef213","1","2","189293","https://p.scdn.co/mp3-preview/2318105570df0a039486ba2cd4168b49b058f76a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USWB10701211","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:39:46Z"
"spotify:track:1Qz2Z5TXj7Z96vmq5POSnn","I, Architect","spotify:artist:54Fv7qOKjyLWOWlwMUl2J9","Orpheus Omega","spotify:album:20tE1KSzioqEXtpFMNoQhr","Partum Vita Mortem (2021 Remixed and Remastered)","spotify:artist:54Fv7qOKjyLWOWlwMUl2J9","Orpheus Omega","2015-07-24","https://i.scdn.co/image/ab67616d0000b27329a0aee339b2625570a36347","1","2","284184","https://p.scdn.co/mp3-preview/eb71dcda831806d98233bd4c4b3ef907901c000b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","AUBDT2100013","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:40:25Z"
"spotify:track:6d8SHv51XDNUsnHH8r9342","Iine!","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","spotify:album:4ZP1VCOoJHRgKd1FJ9DjmW","BABYMETAL","spotify:artist:630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","2014-06-12","https://i.scdn.co/image/ab67616d0000b2737ef95f25e727f97f68c135f1","1","4","251240","https://p.scdn.co/mp3-preview/ec74cd05965b7621bc6824d290410da4208fc1ba?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","JPTF01202601","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:40:31Z"
"spotify:track:6sLnMsufBbrNUGgXYfKOJL","Swim","spotify:artist:57ylwQTnFnIhJh4nu4rxCs","In Flames","spotify:album:1hVhTWO9hlpPr7T8ORczRd","Clayman","spotify:artist:57ylwQTnFnIhJh4nu4rxCs","In Flames","2000-07-03","https://i.scdn.co/image/ab67616d0000b27341ae9b691f3c18957c8fcdb1","1","9","192626","https://p.scdn.co/mp3-preview/0a1593da1e67c40f99c422901438f0555d7dd64c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","DED830053509","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:43:15Z"
"spotify:track:1NURhO7dVP9msnwuY75tvd","El Santo Grial","spotify:artist:5ZNxiPcbKgaNcBrERMpqeu","Mägo de Oz","spotify:album:1Da87nj7hlkdRAh9Zf5jp7","La Leyenda De La Mancha","spotify:artist:5ZNxiPcbKgaNcBrERMpqeu","Mägo de Oz","1998","https://i.scdn.co/image/ab67616d0000b273336f616308938ffc4200fecd","1","2","310009","https://p.scdn.co/mp3-preview/76c3fd8247d9a21bcab73ac21f68d7616140de64?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","ES6880300137","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:44:20Z"
"spotify:track:6dr2T6DRymdT1jfSUxDgut","Bounce","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:6jWde94ln40epKIQCd8XUh","Toxicity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2001-09-04","https://i.scdn.co/image/ab67616d0000b27307bc7d2a745636c356b4d0aa","1","7","114226","https://p.scdn.co/mp3-preview/ee4e59c753d4e9ff696a48da2aece61ce1bdc24d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","USSM10107257","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:44:29Z"
"spotify:track:3AwLxSqo1jOOMpNsgxqRNE","Prison Song","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:6jWde94ln40epKIQCd8XUh","Toxicity","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2001-09-04","https://i.scdn.co/image/ab67616d0000b27307bc7d2a745636c356b4d0aa","1","1","201160","https://p.scdn.co/mp3-preview/54398610c08bcaa65efe6d8e2a5d176b653dd902?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","USSM10107251","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:44:37Z"
"spotify:track:5KHXey7IPcicAZ2vwZ4o5r","Así Soy","spotify:artist:3hMTlMf2UGZTeP6DSUUl09","Warcry","spotify:album:5VjTKz5vwBcvoRcGlMdDmL","Donde el Silencio Se Rompió...","spotify:artist:3hMTlMf2UGZTeP6DSUUl09","Warcry","2017-05-29","https://i.scdn.co/image/ab67616d0000b273c529f7b781945ecaab147ab8","1","4","311520","https://p.scdn.co/mp3-preview/94e3a4031efae3f026859e8b0fa0ce7db3ff71e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","usdy41725697","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:45:04Z"
"spotify:track:5ghMfHMHakVS0omjj2cBSA","Murmaider","spotify:artist:7u12AuhJ5AaJIgZAZe0US8","Metalocalypse: Dethklok","spotify:album:6YVSzU89AisNDfVK4HUt69","The Dethalbum","spotify:artist:7u12AuhJ5AaJIgZAZe0US8","Metalocalypse: Dethklok","2007-06-25","https://i.scdn.co/image/ab67616d0000b273533644c194069d80a08109cf","1","1","204360","https://p.scdn.co/mp3-preview/6c91bc996e54d2b2c5bfb55c7d6786cab46b8f59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","USYWT0700020","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:45:08Z"
"spotify:track:1VNWaY3uNfoeWqb5U8x2QX","Lonely Day","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","spotify:album:3QxX3NbWyLlLG6lP1xveL3","Hypnotize","spotify:artist:5eAWCfyUhZtHHtBdNk56l1","System Of A Down","2005-11-22","https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff","1","11","167906","https://p.scdn.co/mp3-preview/578e8890a2f1e3f61007394f18a76114eb121a8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","USSM10505340","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:45:16Z"
"spotify:track:4RCzkiaxxmkBgVHXYvs72E","Salome","spotify:artist:3NyKjyguig68xw6kSpeDiW","Unlucky Morpheus","spotify:album:5V2Cfwtnoyedu5emZjC8Ln","Unfinished","spotify:artist:3NyKjyguig68xw6kSpeDiW","Unlucky Morpheus","2020-08-04","https://i.scdn.co/image/ab67616d0000b273ab7161e362c023b56c078bb8","1","5","221880","https://p.scdn.co/mp3-preview/3fca082b0f5c5bc71c26a5ceaa3816991845187f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","TCJPM2015392","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-13T20:46:21Z"
"spotify:track:15LfL5iaHlcp934qiisAMt","SABLE","spotify:artist:0mxcC38vLiMEP8g4MVNhO4","NANO","spotify:album:3hgWWl6p5KZwoZrbgcWXI7","Rock on.","spotify:artist:0mxcC38vLiMEP8g4MVNhO4","NANO","2015-01-28","https://i.scdn.co/image/ab67616d0000b27316dfd7ee411d1e8be9ba13cc","1","4","230466","https://p.scdn.co/mp3-preview/bf18a3c098e31caa14338711488ac050117ffe58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","JPVI01417180","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-15T23:51:09Z"
"spotify:track:2nUFlRKeO3TSWpNCVHYjk9","Salvation's Calling (Remastered 2017)","spotify:artist:6LZE884lDIsCSLHuTplfGp","Gamma Ray","spotify:album:02oXxxtb2oI2Gc9OnSD1jA","Land of the Free (Anniversary Edition)","spotify:artist:6LZE884lDIsCSLHuTplfGp","Gamma Ray","2017-09-29","https://i.scdn.co/image/ab67616d0000b2737cf354e249fca5f1bbfff7b2","1","8","275973","https://p.scdn.co/mp3-preview/bddc747cf47054d84234ae5776c7c4598b6bd9aa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","DEH841600457","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-16T00:06:36Z"
"spotify:track:6hz1XiOAeLckjoKyikOkSd","Sad Dance","spotify:artist:74Oylv04NiDqeOhzZhz7LM","Cat Company","spotify:album:6VZWbtTTMQckCiFl841c6o","Cat Company","spotify:artist:74Oylv04NiDqeOhzZhz7LM","Cat Company","2018-05-04","https://i.scdn.co/image/ab67616d0000b27384ce57cf4c85cdad2c6f763b","1","2","287111","https://p.scdn.co/mp3-preview/f1448465306515cd2091a7b491d091466a237477?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","QZCE61898989","spotify:user:75p2140e0alu9ardn51dih4ci","2024-12-16T00:06:58Z"
"spotify:track:59JLt1GsVg1mcSZGktoPwn","THE FORCE OF COURAGE","spotify:artist:3BNDjSD67jJE4fhxX1b2OV","GALNERYUS","spotify:album:50avVvFO0dLnTKNkv8lD3t","UNDER THE FORCE OF COURAGE","spotify:artist:3BNDjSD67jJE4fhxX1b2OV","GALNERYUS","2015-12-09","https://i.scdn.co/image/ab67616d0000b27307102e5e26980d73a5e8ce6f","1","9","861089","https://p.scdn.co/mp3-preview/4678186ebac8669ec7f3a3d6819c18cb3bff5841?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","JPVP01513509","spotify:user:75p2140e0alu9ardn51dih4ci","2025-01-08T20:04:18Z"
"spotify:track:6t1Bmjef4I067PKxd6CRlQ","DEMON(S)","spotify:artist:4dso1lISV1Atdo3O6qbhqq","Darkest Hour","spotify:album:0quhTPjAecYoUNdtD4NABf","Deliver Us","spotify:artist:4dso1lISV1Atdo3O6qbhqq","Darkest Hour","2007-07-10","https://i.scdn.co/image/ab67616d0000b27397ea0fbeb356f4837850883e","1","3","228920","https://p.scdn.co/mp3-preview/7e2943b324cdb738050edf3a470f96492d978534?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USVIC0734703","spotify:user:75p2140e0alu9ardn51dih4ci","2025-01-16T01:11:16Z"
"spotify:track:5sG3G54H21hNfd5etlheoe","Satellite","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","spotify:album:2Gq0ERke26yxdGuRvrqFTD","Endgame","spotify:artist:6Wr3hh341P84m3EI8qdn9O","Rise Against","2011-01-01","https://i.scdn.co/image/ab67616d0000b27398f415abb90d728279f056ac","1","5","238573","https://p.scdn.co/mp3-preview/7d0b6701ecc6e2e37adf1d07a782488def8f8aca?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USUM71101043","spotify:user:75p2140e0alu9ardn51dih4ci","2025-01-26T22:38:38Z"
"spotify:track:5w138Iy2qwcIfJ2govH4Tk","My Funeral","spotify:artist:7fWgqc4HJi3pcHhK8hKg2p","Dope","spotify:album:5zULa2uekANHFzQmI926qs","No Regrets","spotify:artist:7fWgqc4HJi3pcHhK8hKg2p","Dope","2009-03-10","https://i.scdn.co/image/ab67616d0000b273095498a4cf83e9a4c4a09cc2","1","5","205493","https://p.scdn.co/mp3-preview/e6e7e5813402a9e5a9ecd91edcee1963a7b9ed5f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USKO10900156","spotify:user:75p2140e0alu9ardn51dih4ci","2025-01-26T22:46:27Z"
"spotify:track:7MnmOJf0dIzLmCn3sxjvUK","I Don't Give A ****","spotify:artist:7fWgqc4HJi3pcHhK8hKg2p","Dope","spotify:album:0SOs4nVtF79Ga0rCJAjjUV","No Regrets","spotify:artist:7fWgqc4HJi3pcHhK8hKg2p","Dope","2009-03-10","https://i.scdn.co/image/ab67616d0000b2732fe4b8033bf688d269a11de5","1","14","161253","https://p.scdn.co/mp3-preview/26735e38577691a1aa0628085f82bf45608c186e?cid=9950ac751e34487dbbe027c4fd7f8e99","true","3","USKO10900165","spotify:user:75p2140e0alu9ardn51dih4ci","2025-01-27T14:01:12Z"
"spotify:track:6rsoBvxrlxdmqJyGPPciyq","The Dying Song (Time To Sing)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:3hWTXO0w02D6YpVRyLRmQz","The End, So Far","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2022-09-30","https://i.scdn.co/image/ab67616d0000b273c3eedff14af24fdd988ed1a7","1","2","203586","https://p.scdn.co/mp3-preview/030a00f5d9dc1e41744c46f65fb541b46b6d088e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","NLA322200172","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-01T03:19:43Z"
"spotify:track:2dXsg741H9Lca6JmW8A77p","Vientos de Guerra","spotify:artist:0pFExKST1wGbE6DBSNK6ox","Saratoga","spotify:album:6hOKxnDJ3FgeaRD6nBayu9","Vientos de Guerra","spotify:artist:0pFExKST1wGbE6DBSNK6ox","Saratoga","1999","https://i.scdn.co/image/ab67616d0000b2735e64f76cc504b35a5f5e858c","1","2","226440","https://p.scdn.co/mp3-preview/e88c227c6cb05fc5a7ddb28045d3b5cca2ba1d73?cid=9950ac751e34487dbbe027c4fd7f8e99","false","26","ES5629900939","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:17:52Z"
"spotify:track:40FYFRru7SwWt61q6OEUjK","Malas intenciones","spotify:artist:3qAPxVwIQRBuz5ImPUxpZT","Heroes Del Silencio","spotify:album:6PsBAHuQ8mzQ0VNrTkXazg","Senderos De Traición","spotify:artist:3qAPxVwIQRBuz5ImPUxpZT","Heroes Del Silencio","1990","https://i.scdn.co/image/ab67616d0000b273ae81e451f5b5d7d701b0a9f5","1","4","229266","https://p.scdn.co/mp3-preview/8830ea8988d85faf25803b6a4f2c8c52fc33679a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","ES5089003117","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:18:19Z"
"spotify:track:7rFhh71IiBfOCM4EhMwuEb","The Leaving Song Pt. II","spotify:artist:19I4tYiChJoxEO5EuviXpz","AFI","spotify:album:1eIzVBHA5NvX0wo2nLACew","Sing The Sorrow","spotify:artist:19I4tYiChJoxEO5EuviXpz","AFI","2003","https://i.scdn.co/image/ab67616d0000b2739e57b6a85a91b3d08d20cc3a","1","2","211040","https://p.scdn.co/mp3-preview/7550f63a766fa2b5b4075ad669ccee857ba8dfe1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USDW10300033","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:18:26Z"
"spotify:track:3fttmSWGThBQTNkuHMoCTN","Girl's Not Grey","spotify:artist:19I4tYiChJoxEO5EuviXpz","AFI","spotify:album:1eIzVBHA5NvX0wo2nLACew","Sing The Sorrow","spotify:artist:19I4tYiChJoxEO5EuviXpz","AFI","2003","https://i.scdn.co/image/ab67616d0000b2739e57b6a85a91b3d08d20cc3a","1","6","190493","https://p.scdn.co/mp3-preview/9dec2e767d63db5f3296e00549ddce144c7b003b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USDW10300037","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:18:38Z"
"spotify:track:12yWLmPDd5CXA73vqo97PH","California Über Alles","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","spotify:album:2x5IF6C5TgCyp3zasMUYgG","Give Me Convenience or Give Me Death","spotify:artist:30U8fYtiNpeA5KH6H87QUV","Dead Kennedys","1987-06-15","https://i.scdn.co/image/ab67616d0000b273b409fb10b317c00acc66f14b","1","3","207040","https://p.scdn.co/mp3-preview/be562f692820b990e9137961e7f1c1bbadde5b70?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","USA560456446","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:18:42Z"
"spotify:track:0knbMPVHpFbsx38pLoYSRs","Hysteria","spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","spotify:album:2Eq6RyxCm7qEAF2YLOxa4s","Absolution","spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","2003-09-15","https://i.scdn.co/image/ab67616d0000b2733303a842ee1bc0b23204333d","1","8","227023","https://p.scdn.co/mp3-preview/5ad90df7075b38732ff0ef1fb6d415a7d3573ac5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","GBAHT1901186","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:23:04Z"
"spotify:track:3lPr8ghNDBLc2uZovNyLs9","Supermassive Black Hole","spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","spotify:album:0lw68yx3MhKflWFqCsGkIs","Black Holes and Revelations","spotify:artist:12Chz98pHFMPJEknJQMWvI","Muse","2006-06-28","https://i.scdn.co/image/ab67616d0000b27328933b808bfb4cbbd0385400","1","3","212439","https://p.scdn.co/mp3-preview/f4fe399267e6093182d576a6c84c0e081c81ff90?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","GBAHT0500593","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:23:16Z"
"spotify:track:2MsftkkgyjAkbMXTT06u1w","Forbici (Deluxe)","spotify:artist:2Zz92P95DfuurxjcOMPcCE","Dalyrium Bay","spotify:album:3CUOEsKtBs57pfPynoAw2z","Dalyrium Bay","spotify:artist:2Zz92P95DfuurxjcOMPcCE","Dalyrium Bay","2024-08-22","https://i.scdn.co/image/ab67616d0000b2734536b0c2c100acf0d3a7e54b","1","5","206579","https://p.scdn.co/mp3-preview/4b165d782d9a1cad846e483ef8748d8b453268de?cid=9950ac751e34487dbbe027c4fd7f8e99","true","18","QZTAS2427612","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:23:37Z"
"spotify:track:3RptaQ5Xb8WvtpItZ2f9Hi","Snuff","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0hFWapnP7orzXCMwNU5DuA","All Hope Is Gone","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2008-08-22","https://i.scdn.co/image/ab67616d0000b273457163bec7e8e4decf8c6375","1","11","276146","https://p.scdn.co/mp3-preview/ba0267aa7cbded813b752570471288e32614ae6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","NLA320887000","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:28:41Z"
"spotify:track:1yo3kUDbRC60FCroxINeJQ","If You Want Peace... Prepare For War","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","spotify:album:4JtmC1dly1OaggJbhdYAyZ","Are You Dead Yet?","spotify:artist:1xUhNgw4eJDZfvumIpcz1B","Children Of Bodom","2005-01-01","https://i.scdn.co/image/ab67616d0000b27327c8e79e48a7b9b7c9ed6ba0","1","3","237640","https://p.scdn.co/mp3-preview/1f03eaf435a49b6ed4e64cfff97c255a6d1eca53?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","FISFS0500158","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:29:04Z"
"spotify:track:0at89DgpVeImkVrQ0htbVm","Pulse of the Maggots","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2004","https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a","1","9","259733","https://p.scdn.co/mp3-preview/90c807cb4b5c79b0c11f4b4b4286f2b569b5ce01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","NLA320420786","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T15:48:54Z"
"spotify:track:6DKt7DVgBWadoaltUYlPz8","Disposable Heroes - Remastered","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:5rFZcoCvmCaJ1gxTMU4JTm","Master Of Puppets (Deluxe Box Set / Remastered)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","1986-03-03","https://i.scdn.co/image/ab67616d0000b27316d6f039fafd389911261ada","1","5","496626","https://p.scdn.co/mp3-preview/a5feb0fe85a06dc6d2f397d475a3ea9e99013393?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","QMKHM1600222","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-02T16:45:26Z"
"spotify:track:4l3Vmsw0KO8HJqFtnbqaqu","Left Behind","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:5Zs0mNCTs73CqPKbZPWFX9","Iowa (10th Anniversary Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2001","https://i.scdn.co/image/ab67616d0000b273a62eefef8ee83d5e09aa8331","1","8","241466","https://p.scdn.co/mp3-preview/fa66759bc77b7ad56952427954980fe553a599d0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","NLA320119537","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-05T13:27:19Z"
"spotify:track:3wWBjqx2dJlJRVJdnPzXsr","Opium of the People","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:4ZDBQSIDIZRUBOG2OHcN3T","Vol. 3: The Subliminal Verses (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2004","https://i.scdn.co/image/ab67616d0000b2736b3463e7160d333ada4b175a","1","5","192586","https://p.scdn.co/mp3-preview/c7962ab1577c276b81ee5d215753cd741ce9a716?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","NLA320420820","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-05T13:27:24Z"
"spotify:track:2ugAOltSeiFqKHItLMKFK3","The Negative One","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:0ApKaazNHf0gzjAYZauexq",".5: The Gray Chapter (Special Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2014-10-15","https://i.scdn.co/image/ab67616d0000b273eed722040c6810f7a7da93ea","1","13","325171","https://p.scdn.co/mp3-preview/d24c118cfd2dc2c29552e67a0ebafa840106a7f8?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","NLA321400313","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-05T13:27:36Z"
"spotify:track:74WIE2htPZwxx4HgGhpf8i","My Plague","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","spotify:album:5Zs0mNCTs73CqPKbZPWFX9","Iowa (10th Anniversary Edition)","spotify:artist:05fG473iIaoy82BF1aGhL8","Slipknot","2001","https://i.scdn.co/image/ab67616d0000b273a62eefef8ee83d5e09aa8331","1","4","220293","https://p.scdn.co/mp3-preview/bc003d6e0bd2415f276d7c65bc2f0a943d2f98d4?cid=9950ac751e34487dbbe027c4fd7f8e99","true","62","NLA320119556","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-05T13:27:40Z"
"spotify:track:6F5RvdxWcLOJW7LAGuc24r","Moth Into Flame","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","spotify:album:4bcUiX49wpmDRhrC8TvDWV","Hardwired…To Self-Destruct (Deluxe)","spotify:artist:2ye2Wgw4gimLv2eAKyk1NB","Metallica","2016-11-18","https://i.scdn.co/image/ab67616d0000b273ee498e8074b8df8e375abe04","1","4","350644","https://p.scdn.co/mp3-preview/a090aada00eb42c1cbe11ad9f55ab6145bdb5ad1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","QMKHM1600380","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-05T13:27:47Z"
"spotify:track:6PwjJ58I4t7Mae9xfZ9l9v","Somebody Told Me","spotify:artist:0C0XlULifJtAgn6ZNCW2eu","The Killers","spotify:album:4piJq7R3gjUOxnYs6lDCTg","Hot Fuss","spotify:artist:0C0XlULifJtAgn6ZNCW2eu","The Killers","2004","https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d","1","4","197200","https://p.scdn.co/mp3-preview/9d5dccc54383f11aace0193ad05d28f6573be190?cid=9950ac751e34487dbbe027c4fd7f8e99","false","81","USIR20400195","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-05T13:27:52Z"
"spotify:track:6XoK3A6mCNIqxWqNBJF3AZ","El metalverso","spotify:artist:5ZNxiPcbKgaNcBrERMpqeu","Mägo de Oz","spotify:album:0qfAlRDJey5EWYQKGitNkL","Alicia en el Metalverso","spotify:artist:5ZNxiPcbKgaNcBrERMpqeu","Mägo de Oz","2024-01-26","https://i.scdn.co/image/ab67616d0000b273cc281f0f09a07840f39e7eae","1","3","295533","https://p.scdn.co/mp3-preview/162f6c01031e058bf4ece9028bde3fd6dbe6016a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","ES5152300762","spotify:user:75p2140e0alu9ardn51dih4ci","2025-02-11T02:33:48Z"
